articulationpoint	averagebetweenness	averagecloseness	averagenodeconnectivity	averageeccentricity	averagepathlength	clusteringcoefficient	cohesiveness	compactness	globalefficiency	networkcentralization	networkdensity	networkdiameter	networkheterogeneity
GGA3	1	7312.98876934688	4.03626640002955e-05	27.1260853152133	4.22885994714987	2.38046036231183	0.031679555358051	0.999999652086905	28.3319427293662	0.439833164353781	0.773371771088701	0.00256027232800503	6	3.67057204256667
WAPAL	1	7313.00000000001	4.03626298088441e-05	27.1285390713477	4.22885994714987	2.38046248230297	0.031681252906689	0.999999652118373	28.3404791087414	0.439832873374605	0.77337153949303	0.00256050392367604	6	3.67014026954139
CNPY2	1	7312.99009060018	4.03626612615413e-05	27.1317478293696	4.22885994714987	2.38046061172255	0.0316838757569282	0.999999652159516	28.3493520183543	0.439833293512906	0.773371236637152	0.00256080677955352	6	3.66984595649494
TLK2	1	7312.98669309173	4.03626702257662e-05	27.1309928274821	4.22885994714987	2.3804599703807	0.0316832587483368	0.999999652149836	28.3433242246925	0.439833363288525	0.773371307897359	0.00256073551934706	6	3.66995080805642
SYNGAP1	1	7312.12882219706	4.03652903983547e-05	27.1315590788977	4.22876557191393	2.3802980315615	0.031678392100502	0.999999652157096	28.3426879223275	0.439859030620986	0.773465638595668	0.00256078896450191	6	3.67022030123054
RANBP10	1	7312.97385805966	4.03627080601208e-05	27.1304265760664	4.22885994714987	2.38045754753368	0.0316838512117694	0.999999652142576	28.3486842419068	0.439833749281308	0.773371361342514	0.00256068207419221	6	3.66999291229048
FOXP1	1	7312.47263118161	4.03643555998721e-05	27.1311815779539	4.22876557191393	2.38036293179454	0.0316800795196173	0.999999652152256	28.343562670787	0.439849076460928	0.773465674225771	0.00256075333439867	6	3.67013726797171
RIF1	1	7313.07417893543	4.03624238890065e-05	27.1096640241601	4.22885994714987	2.38047648493354	0.0316750432040193	0.999999651876161	28.3775816846702	0.439830267923299	0.773373320998192	0.0025587224185144	6	3.67236667080537
MIF4GD	1	7312.23244620607	4.03650375807268e-05	27.1302378255946	4.22876557191393	2.38031759248818	0.0316787783628445	0.999999652140156	28.3480475624937	0.439856450704601	0.773465763301029	0.00256066425914059	6	3.67038478246832
GGA1	1	7313.03303133253	4.03625517474257e-05	27.1251415628539	4.22885994714987	2.38046871757104	0.031679698637905	0.9999996520748	28.3317043401147	0.439832026268898	0.773371860163959	0.00256018325274695	6	3.6706836146034
PARP9	1	7312.96130615327	4.03627451675734e-05	27.1315590788977	4.22885994714987	2.38045517813181	0.0316827152506824	0.999999652157096	28.3432288462547	0.439834188719247	0.773371254452204	0.00256078896450191	6	3.6698957432284
PRPF6	1	7313.01576066437	4.03625806968932e-05	27.1172140430351	4.22885994714987	2.38046545741659	0.0316480877496043	0.999999651973086	28.3001988545596	0.439832065758929	0.773372608396127	0.00255943502057906	6	3.67123487721023
CHPF	1	7312.964798037	4.03627353207951e-05	27.1315590788977	4.22885994714987	2.38045583728872	0.0316831742281923	0.999999652157096	28.3492089234013	0.439834069952237	0.773371254452204	0.00256078896450191	6	3.66990695825169
SLK	1	7312.96215553037	4.03627425998295e-05	27.1311815779539	4.22885994714987	2.38045533846728	0.0316829746841764	0.999999652152256	28.3476182981098	0.439834139727855	0.773371290082307	0.00256075333439867	6	3.66995758518648
CLSTN1	1	7313.0163269158	4.03625975425271e-05	27.1302378255946	4.22885994714987	2.3804655643069	0.0316837646514935	0.999999652140156	28.3471413376832	0.439832669095346	0.773371379157565	0.00256066425914059	6	3.67001244457582
GTF3C3	1	7312.99943374854	4.03626349238809e-05	27.1268403171008	4.22885994714987	2.38046237541266	0.0316807037232354	0.999999652096588	28.3391437469299	0.439832898612593	0.773371699828495	0.0025603435882115	6	3.67032828387422
DNMBP	1	7312.96517553792	4.03627331949971e-05	27.1292940732352	4.22885994714987	2.38045590854893	0.031682523411427	0.999999652128055	28.3565611118798	0.439833989784504	0.773371468232823	0.00256057518388251	6	3.6702231441141
ZNF473	1	7312.9676292941	4.03627297243316e-05	27.1304265760664	4.22885994714987	2.38045637174027	0.031682575921253	0.999999652142576	28.3517227890913	0.439833979986226	0.773371361342514	0.00256068207419221	6	3.67009521463533
MBD5	1	7312.02510381275	4.03655074039376e-05	27.132691581729	4.22876557191393	2.38027845281978	0.0316784011647336	0.999999652171614	28.3428309831617	0.439860998887272	0.773465531705358	0.00256089585481161	6	3.67006530631004
NOL8	1	7312.28765571909	4.03648763519036e-05	27.1313703284258	4.22876557191393	2.38032801429337	0.0316797361529533	0.999999652154676	28.3426879223275	0.439854553698529	0.77346565641072	0.00256077114945029	6	3.67016426973337
NIP7	1	7312.99037372588	4.03626607149698e-05	27.1319365798414	4.22885994714987	2.38046066516771	0.0316839399400748	0.999999652161935	28.3452959495615	0.439833292028318	0.773371218822101	0.00256082459460514	6	3.66981458245318
RAB3GAP2	1	7312.97102680259	4.03627164881247e-05	27.1287278218196	4.22885994714987	2.38045701308213	0.0316822401707378	0.999999652120793	28.3502440001717	0.439833807180225	0.773371521677978	0.00256052173872766	6	3.67026005041129
CEP57	1	7313.0880520951	4.03623800201372e-05	27.1157040392601	4.22885994714987	2.38047910374613	0.0316728274626844	0.999999651953706	28.3468629051116	0.439829940720189	0.77337275091654	0.00255929250016613	6	3.67165650389999
TDRD7	1	7312.95904114757	4.03627518941565e-05	27.1315590788977	4.22885994714987	2.38045475057057	0.0316828387284461	0.999999652157096	28.3493520183543	0.439834245133578	0.773371254452204	0.00256078896450191	6	3.66993770331111
MED28	1	7313.06040015094	4.03624609449751e-05	27.1187240468101	4.22885994714987	2.38047388393601	0.0316540739168217	0.999999651992465	28.3223054942014	0.439830877198068	0.773372465875714	0.00255957754099199	6	3.67142888081791
VPS28	1	7312.98093620234	4.03626878690027e-05	27.1277840694602	4.22885994714987	2.38045888366255	0.0316818063349646	0.999999652108691	28.3497192686196	0.439833464240482	0.773371610753236	0.00256043266346958	6	3.67038757077218
VPS4A	1	7312.97385805964	4.03627121549759e-05	27.1291053227633	4.22885994714987	2.38045754753368	0.0316814207411404	0.999999652125634	28.3403989489797	0.43983377897306	0.773371486047875	0.00256055736883089	6	3.67022964590779
VPS4B	1	7313.01038127597	4.03626001667366e-05	27.1270290675727	4.22885994714987	2.38046444195865	0.0316794926547044	0.999999652099009	28.3313705951626	0.439832524496512	0.773371682013443	0.00256036140326311	6	3.67039922035113
PPP1CB	1	7313.06502453751	4.03624537807544e-05	27.1187240468101	4.22885994714987	2.38047475687354	0.03167309561964	0.999999651992465	28.3245037217886	0.439830854038496	0.773372465875714	0.00255957754099199	6	3.67124423701633
ECT2	1	7313.11230653079	4.03623422493535e-05	27.10664401661	4.22885994714987	2.3804836822144	0.0316746199636827	0.999999651837376	28.3541705453001	0.439829431506624	0.773373606039018	0.00255843737768854	6	3.67280538637217
TAF10	1	7312.57521706302	4.03640730246257e-05	27.120422801057	4.22876557191393	2.38038229675565	0.0316677122244109	0.999999652014263	28.3444587057033	0.439845862625625	0.773466689683713	0.00255973787645654	6	3.67149740247376
TPD52L2	1	7313.02585881464	4.03625540727933e-05	27.1238203095508	4.22885994714987	2.38046736362712	0.0316756369676717	0.999999652057852	28.3316245511466	0.439831954414859	0.77337198486932	0.00256005854738563	6	3.67074697476068
MAPK8IP3	1	7312.229614949	4.03650400390583e-05	27.1292940732352	4.22876557191393	2.38031705803663	0.0316772789120674	0.999999652128055	28.3491778802811	0.439856385679663	0.773465852376287	0.00256057518388251	6	3.67050566242774
RGS1	1	7312.36287278218	4.03646997567749e-05	27.1315590788977	4.22876557191393	2.38034221288951	0.0316794967695815	0.999999652157096	28.3454390240413	0.439852799212858	0.773465638595668	0.00256078896450191	6	3.6701550425727
EXOSC6	1	7313.04228010564	4.03625382094207e-05	27.124952812382	4.22885994714987	2.3804704634461	0.0316791007814614	0.999999652072379	28.3343267639752	0.439831973714495	0.773371877979011	0.00256016543769533	6	3.67064884681525
ZMIZ1	1	7312.96734616837	4.03627276711937e-05	27.1317478293696	4.22885994714987	2.38045631829511	0.0316831364727724	0.999999652159516	28.3436580492248	0.439834003145793	0.773371236637152	0.00256080677955352	6	3.66987198506997
DDX56	1	7312.98546621363	4.03626738306724e-05	27.1238203095508	4.22885994714987	2.38045973878502	0.0316759503407114	0.999999652057852	28.3455231606719	0.439833223440367	0.77337198486932	0.00256005854738563	6	3.67075399963428
EXOSC3	1	7313.00537938846	4.03626154181281e-05	27.1291053227633	4.22885994714987	2.38046349776092	0.031680309746917	0.999999652125634	28.3384437842452	0.439832739761719	0.773371486047875	0.00256055736883089	6	3.67016294300536
TLK1	1	7312.9908456021	4.03626576585145e-05	27.1302378255946	4.22885994714987	2.38046075424297	0.031683232604619	0.999999652140156	28.3471413376832	0.439833210375998	0.773371379157565	0.00256066425914059	6	3.67004546283371
TPRKB	1	7312.97546243865	4.0362702697409e-05	27.1262740656852	4.22885994714987	2.38045785038955	0.0316738177702613	0.999999652089325	28.3358053424011	0.43983358449208	0.773371753273649	0.00256029014305665	6	3.67060628393261
ATG7	1	7313.02142317858	4.03625675150492e-05	27.1251415628539	4.22885994714987	2.38046652631969	0.0316789979826265	0.9999996520748	28.3321174322076	0.439832131080787	0.773371860163959	0.00256018325274695	6	3.67056825323265
BRD7	1	7313.00641751603	4.03626124339069e-05	27.1245753114383	4.22885994714987	2.38046369372648	0.0316784199608777	0.999999652067537	28.3369976297328	0.439832619213199	0.773371913609114	0.0025601298075921	6	3.67064993863883
MLLT1	1	7312.97819932047	4.03626961060247e-05	27.1279728199321	4.22885994714987	2.38045836702605	0.0316798457005501	0.999999652111112	28.3398429117129	0.439833560738678	0.773371592938185	0.00256045047852119	6	3.67035943833072
DCP2	1	7313.01340128351	4.0362594446426e-05	27.1236315590789	4.22885994714987	2.3804650120403	0.0316807959838575	0.99999965205543	28.364190901671	0.439832379006921	0.773372002684372	0.00256004073233402	6	3.67093070757075
SPOP	1	7312.98084182711	4.03626872122406e-05	27.1275953189883	4.22885994714987	2.38045886584749	0.0316820858433177	0.999999652106271	28.3493376456726	0.439833462755894	0.773371628568288	0.00256041484841796	6	3.6703711508921
XAB2	1	7312.98301245755	4.03626799696001e-05	27.1272178180445	4.22885994714987	2.38045927559368	0.0316794700445458	0.999999652101429	28.3409408521375	0.439833376649811	0.773371664198391	0.00256037921831473	6	3.67028718438428
SH3GLB1	1	7313.06106077762	4.03624745762228e-05	27.1196677991695	4.22885994714987	2.38047400864137	0.0316737233763182	0.999999652004576	28.3298758649632	0.439831138485486	0.773372376800456	0.00255966661625007	6	3.67125360575699
ZNF330	1	7312.95668176668	4.03627588861016e-05	27.132691581729	4.22885994714987	2.38045430519428	0.0316829645197302	0.999999652171614	28.3428309831617	0.439834352023887	0.773371147561894	0.00256089585481161	6	3.66978209119963
EXOSC5	1	7312.9814080785	4.03626868981267e-05	27.1274065685164	4.22885994714987	2.3804589727378	0.0316805891726392	0.99999965210385	28.3471267547856	0.439833455332956	0.77337164638334	0.00256039703336634	6	3.67043188615681
POLR2C	1	7313.01576066439	4.03625814023828e-05	27.1162702906757	4.22885994714987	2.38046545741659	0.0316596428737868	0.999999651960974	28.3236257996193	0.439832050913052	0.773372697471385	0.00255934594532097	6	3.67162480152851
TROVE2	1	7312.97357493394	4.03627079709674e-05	27.1270290675727	4.22885994714987	2.38045749408852	0.0316783102256969	0.999999652099009	28.3389052894635	0.439833664659812	0.773371682013443	0.00256036140326311	6	3.67043290688371
POLR2D	1	7313.00830502071	4.03626073303329e-05	27.1258965647414	4.22885994714987	2.38046405002752	0.0316725458043344	0.999999652084484	28.3317357445002	0.439832567549552	0.773371788903753	0.00256025451295341	6	3.6705513938208
ATG5	1	7313.11844092107	4.03623541515457e-05	27.1157040392601	4.22885994714987	2.38048484019275	0.0316744825434793	0.999999651953706	28.3487074745527	0.439829951409222	0.77337275091654	0.00255929250016613	6	3.67177558225469
POLI	1	7313.00018875044	4.03626317000783e-05	27.1296715741789	4.22885994714987	2.38046251793308	0.0316827391974548	0.999999652132895	28.3422273726579	0.439832928304347	0.77337143260272	0.00256061081398574	6	3.67009871610271
EXOSC1	1	7313.01915817291	4.03625810929785e-05	27.1277840694602	4.22885994714987	2.38046609875845	0.031679872462932	0.999999652108691	28.3431825661425	0.439832367427139	0.773371610753236	0.00256043266346958	6	3.67033554048181
ASF1A	1	7312.98480558702	4.03626762125868e-05	27.1268403171008	4.22885994714987	2.38045961407966	0.0316806141420603	0.999999652096588	28.3438980067824	0.439833318750894	0.773371699828495	0.0025603435882115	6	3.67047613682102
DTX2	1	7313.0126462816	4.03626123779487e-05	27.1274065685164	4.22885994714987	2.38046486951989	0.0316829488476839	0.99999965210385	28.3680268829266	0.439832744512396	0.77337164638334	0.00256039703336634	6	3.67042108862641
LUC7L2	1	7313.11900717253	4.03622906911389e-05	27.115892789732	4.22885994714987	2.38048494708306	0.0316699897015014	0.999999651956128	28.3479003871288	0.439829079956277	0.773372733101488	0.00255931031521774	6	3.67140791055969
PCNP	1	7313.00547376369	4.03626160097597e-05	27.1311815779539	4.22885994714987	2.38046351557597	0.0316851023199415	0.999999652152256	28.3461232120799	0.4398328021144	0.773371290082307	0.00256075333439867	6	3.66981562851755
CUX1	1	7312.97517931295	4.03627039227939e-05	27.1294828237071	4.22885994714987	2.3804577969444	0.0316832385519314	0.999999652130475	28.3509595431973	0.439833695836152	0.773371450417772	0.00256059299893413	6	3.6701381310246
CEBPA	2	7310.90477538695	4.03685486107971e-05	27.117402793507	4.22838807097018	2.38032750781048	0.0316693165176144	0.999999651975509	28.3256947458282	0.439770244263433	0.773372590581075	0.00255945283563067	6	3.67147214876365
CDKN1A	1	7313.42893544729	4.03614713108622e-05	27.0864477161193	4.22885994714987	2.38054345171257	0.0316139208573532	0.999999651577778	28.257138905185	0.439820055148029	0.77337551224954	0.00255653116716558	6	3.67446170820842
CDK2	2	7311.49933937333	4.03668860103465e-05	27.0349188372971	4.22838807097018	2.38043976382404	0.0314309773025715	0.999999650913681	27.9880554933777	0.439750997475394	0.773380375758632	0.00255166765807429	6	3.6774664880919
CDK1	1	7313.1609097773	4.03621989377704e-05	27.1047565118913	4.22885994714987	2.38049285696598	0.0316539601693428	0.999999651813131	28.3122546049587	0.439827921680995	0.773373784189534	0.00255825922717237	6	3.67267338188813
ALDH2	1	7313.04379010948	4.03625448630294e-05	27.1296715741789	4.22885994714987	2.38047074848692	0.0316835109832578	0.999999652132895	28.3452647242585	0.43983222431288	0.77337143260272	0.00256061081398574	6	3.67007397796847
MCM2	1	7313.66421291051	4.03609391080515e-05	27.1160815402039	4.22895432238581	2.38058786463625	0.0316622615312977	0.999999651958551	28.3191437606422	0.439821238958263	0.773372715286437	0.00255932813026936	6	3.6714597199254
CDC27	1	7313.0218950547	4.03625735490659e-05	27.1183465458664	4.22885994714987	2.38046661539495	0.0316618159990881	0.999999651987621	28.3194319260245	0.439832045865455	0.773372501505817	0.00255954191088876	6	3.67145983539898
ITGAL	2	7310.75132125331	4.03689373863386e-05	27.1308040770102	4.22838807097018	2.38029853506793	0.0316831749319703	0.999999652147416	28.3463139871513	0.439774391904389	0.773371325712411	0.00256071770429544	6	3.67000325217936
MCM7	2	7311.2802000755	4.03675899308288e-05	27.0941864854662	4.22838807097018	2.38039838946476	0.0316237067787135	0.999999651677296	28.2617030103333	0.439760377990871	0.773374781832424	0.00255726158428185	6	3.67351388763613
CST3	1	7312.11362778401	4.03653248765666e-05	27.1321253303133	4.22876557191393	2.38029516333819	0.0316784401665707	0.999999652164355	28.3441349414138	0.439859362277863	0.773465585150513	0.00256084240965676	6	3.67014175419189
ARPC4	1	7313.02151755379	4.03625660309527e-05	27.1243865609664	4.22885994714987	2.38046654413474	0.0316751092250661	0.999999652065115	28.3303846905833	0.439832096935272	0.773371931424165	0.00256011199254048	6	3.67061146339503
ARPC5	1	7313.00188750472	4.0362624715109e-05	27.1277840694602	4.22885994714987	2.38046283860401	0.0316787091853902	0.999999652108691	28.3376015184247	0.439832794691461	0.773371610753236	0.00256043266346958	6	3.67030185493071
ZFHX3	1	7313.00198187997	4.036262513374e-05	27.1309928274821	4.22885994714987	2.38046285641906	0.0316844770113451	0.999999652149836	28.3427519540657	0.439832888220482	0.773371307897359	0.00256073551934706	6	3.6698355083544
CDC34	1	7313.01670441674	4.03625885979633e-05	27.1226878067195	4.22885994714987	2.38046563556711	0.031679256790779	0.999999652043323	28.3443288444934	0.439832314278899	0.77337209175963	0.00255995165707593	6	3.67091176176546
BRD3	1	7313.02293318233	4.0362563942782e-05	27.1311815779539	4.22885994714987	2.38046681136052	0.0316847992162832	0.999999652152256	28.3421156789906	0.439832257270738	0.773371290082307	0.00256075333439867	6	3.66983774518962
GNAZ	1	7313.03501321249	4.03625426090984e-05	27.1298603246508	4.22885994714987	2.38046909168712	0.0316839656204651	0.999999652135315	28.3497025868032	0.439832078229466	0.773371414787669	0.00256062862903736	6	3.67004483621058
